customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalSpending,AvgMonthlySpending,CLV,ServiceUsageScore,Tenure_0_12,Tenure_13_24,Tenure_25_48,Tenure_48_plus,Charges_Low,Charges_High,ContractRisk,SeniorCitizenFamily,Payment_0,Payment_1,Payment_2,Payment_3,Internet_0,Internet_1,Internet_2
6475-VHUIZ,0,0,1,0,23,1,0,0,0,0,1,1,0,0,0,0,2,54.25,1221.55,0,1247.75,53.11086956521739,1247.75,2,0,1,0,0,0,0,3,0,False,False,True,False,True,False,False
3910-MRQOY,0,0,1,0,72,1,0,2,0,0,0,0,0,0,2,0,0,19.4,1496.45,0,1396.8,20.78402777777778,1396.8,0,0,0,0,1,1,0,1,0,True,False,False,False,False,False,True
0661-WCQNQ,1,0,1,0,22,1,0,0,1,0,0,1,0,0,1,1,1,56.25,1292.2,0,1237.5,58.73636363636364,1237.5,2,0,1,0,0,0,0,2,0,False,True,False,False,True,False,False
7537-RBWEA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,25.15,25.15,0,25.15,25.15,25.15,0,1,0,0,0,1,0,3,0,False,False,False,True,True,False,False
4656-CAURT,1,0,0,0,69,1,1,2,0,0,0,0,0,0,2,0,0,23.95,1713.1,0,1652.55,24.827536231884057,1652.55,0,0,0,0,1,1,0,1,0,True,False,False,False,False,False,True
0121-SNYRK,1,0,0,0,50,0,0,0,1,0,0,1,0,0,1,1,3,35.4,1748.9,0,1770.0,34.978,1770.0,2,0,0,0,1,1,0,2,0,False,False,False,True,True,False,False
1768-ZAIFU,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,25.2,25.2,1,25.2,25.2,25.2,0,1,0,0,0,1,0,3,0,False,False,True,False,True,False,False
4671-LXRDQ,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,3,45.0,96.45,1,90.0,48.225,90.0,0,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
3733-LSYCE,0,0,1,0,15,1,0,1,0,1,0,0,0,0,0,0,0,75.35,1114.55,0,1130.25,74.30333333333333,1130.25,1,0,1,0,0,0,0,3,0,True,False,False,False,False,True,False
6265-FRMTQ,1,0,0,0,31,1,0,2,0,0,0,0,0,0,2,0,0,20.4,609.1,0,632.4,19.648387096774194,632.4,0,0,0,1,0,1,0,1,0,True,False,False,False,False,False,True
1934-SJVJK,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.15,20.15,1,20.15,20.15,20.15,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
3838-OZURD,1,0,1,0,66,1,1,1,0,1,1,0,1,1,0,1,1,105.0,7133.25,1,6930.0,108.07954545454545,6930.0,4,0,0,0,1,0,1,3,0,False,True,False,False,False,True,False
1371-DWPAZ,0,0,1,1,0,0,0,0,1,1,1,1,1,0,2,0,1,56.05,56.05,0,0.0,56.05,0.0,5,1,0,0,0,0,0,1,0,False,True,False,False,True,False,False
9269-CQOOL,1,0,0,1,3,1,0,0,0,0,0,0,1,0,0,1,1,54.7,169.45,1,164.10000000000002,56.48333333333333,164.10000000000002,1,1,0,0,0,0,0,3,0,False,True,False,False,True,False,False
2017-CCBLH,0,0,0,0,8,1,0,2,0,0,0,0,0,0,2,0,3,20.0,141.6,0,160.0,17.7,160.0,0,1,0,0,0,1,0,1,0,False,False,False,True,False,False,True
7690-KPNCU,1,0,1,1,64,1,0,0,1,0,1,0,1,1,1,1,1,73.05,4688.65,0,4675.2,73.26015625,4675.2,4,0,0,0,1,0,0,2,0,False,True,False,False,True,False,False
0536-BGFMZ,0,0,1,0,28,1,0,2,0,0,0,0,0,0,0,0,3,20.5,563.05,0,574.0,20.10892857142857,574.0,0,0,0,1,0,1,0,3,0,False,False,False,True,False,False,True
2293-IJWPS,0,0,1,0,57,1,1,1,0,0,1,0,1,1,1,1,1,100.75,5985.0,0,5742.75,105.0,5742.75,3,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
2845-HSJCY,0,0,1,1,14,1,1,1,0,0,1,0,0,1,0,1,2,87.25,1258.6,1,1221.5,89.89999999999999,1221.5,2,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
5469-NUJUR,1,0,0,0,19,1,0,2,0,0,0,0,0,0,2,1,3,19.95,373.5,0,379.05,19.657894736842106,379.05,0,0,1,0,0,1,0,1,0,False,False,False,True,False,False,True
1184-PJVDB,1,0,1,0,10,1,0,1,0,0,0,0,1,0,0,1,2,79.95,857.2,1,799.5,85.72,799.5,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
2625-TRCZQ,0,0,1,0,51,0,0,0,0,1,0,0,1,1,0,1,2,49.65,2553.35,0,2532.15,50.0656862745098,2532.15,3,0,0,0,1,0,0,3,0,False,False,True,False,True,False,False
4102-HLENU,0,0,1,0,67,1,1,0,1,1,1,0,0,0,2,0,3,65.65,4322.85,0,4398.55,64.52014925373135,4398.55,3,0,0,0,1,0,0,1,0,False,False,False,True,True,False,False
7266-GSSJX,1,0,1,1,11,1,0,2,0,0,0,0,0,0,0,1,2,20.45,250.8,0,224.95,22.8,224.95,0,1,0,0,0,1,0,3,0,False,False,True,False,False,False,True
7722-VJRQD,1,0,1,1,72,0,0,0,1,0,1,1,1,1,2,0,0,60.95,4549.05,0,4388.400000000001,63.181250000000006,4388.400000000001,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
7073-QETQY,1,0,1,1,66,1,0,2,0,0,0,0,0,0,1,1,2,20.35,1359.5,0,1343.1000000000001,20.598484848484848,1343.1000000000001,0,0,0,0,1,1,0,2,0,False,False,True,False,False,False,True
9415-DPEWS,0,0,0,0,18,1,1,1,0,0,0,1,1,0,0,1,2,88.35,1639.3,1,1590.3,91.07222222222222,1590.3,2,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
5624-RYAMH,0,0,0,0,9,1,0,2,0,0,0,0,0,0,0,1,2,19.5,178.85,0,175.5,19.87222222222222,175.5,0,1,0,0,0,1,0,3,0,False,False,True,False,False,False,True
0196-JTUQI,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,1,1,75.2,633.85,0,676.8000000000001,70.42777777777778,676.8000000000001,0,1,0,0,0,0,0,3,0,False,True,False,False,False,True,False
7130-YXBRO,1,0,1,0,48,1,1,1,1,1,1,0,1,1,0,1,0,111.45,5315.1,0,5349.6,110.73125,5349.6,5,0,0,1,0,0,1,3,0,True,False,False,False,False,True,False
9272-LSVYH,1,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,3,70.15,735.5,0,701.5,73.55,701.5,0,1,0,0,0,0,0,3,0,False,False,False,True,False,True,False
7943-RQCHR,0,0,0,0,9,1,1,1,0,0,0,0,1,1,0,1,2,94.75,889.9,1,852.75,98.87777777777778,852.75,2,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
3793-MMFUH,0,1,0,0,13,1,1,1,0,0,0,0,1,1,0,1,2,95.05,1290.0,1,1235.6499999999999,99.23076923076923,1235.6499999999999,2,0,1,0,0,0,1,3,0,False,False,True,False,False,True,False
3249-ZPQRG,1,0,0,0,4,1,1,1,0,1,0,0,0,0,0,0,2,78.45,330.05,1,313.8,82.5125,313.8,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
2568-BRGYX,1,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,237.95,1,280.8,59.4875,280.8,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
3084-DOWLE,0,0,1,0,72,1,1,0,1,1,1,1,1,1,2,0,0,92.0,6474.4,0,6624.0,89.92222222222222,6624.0,6,0,0,0,1,0,1,1,0,True,False,False,False,True,False,False
1084-MNSMJ,0,0,1,1,51,1,0,0,1,1,1,1,1,1,2,0,1,85.5,4421.95,0,4360.5,86.70490196078431,4360.5,6,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
7721-JXEAW,1,0,1,0,59,0,0,0,0,1,0,0,0,1,0,1,0,41.05,2452.7,1,2421.95,41.57118644067796,2421.95,2,0,0,0,1,0,0,3,0,True,False,False,False,True,False,False
7249-WBIYX,1,0,1,0,10,1,1,1,0,0,0,0,1,0,0,1,2,85.6,813.85,1,856.0,81.385,856.0,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
4238-HFHSN,1,1,1,0,61,1,1,1,0,1,0,0,0,0,0,1,2,82.15,4904.85,0,5011.150000000001,80.40737704918034,5011.150000000001,1,0,0,0,1,0,0,3,1,False,False,True,False,False,True,False
6250-CGGUN,1,0,0,0,54,1,0,1,1,0,1,1,0,0,1,0,2,84.4,4484.05,0,4557.6,83.03796296296296,4557.6,3,0,0,0,1,0,0,2,0,False,False,True,False,False,True,False
5478-JJVZK,0,0,0,0,33,1,1,0,1,1,0,0,0,0,0,1,3,60.9,2033.85,0,2009.7,61.631818181818176,2009.7,2,0,0,1,0,0,0,3,0,False,False,False,True,True,False,False
7596-IIWYC,0,0,0,0,27,1,0,2,0,0,0,0,0,0,2,1,0,20.25,538.2,0,546.75,19.933333333333334,546.75,0,0,0,1,0,1,0,1,0,True,False,False,False,False,False,True
6567-HOOPW,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,2,79.2,79.2,1,79.2,79.2,79.2,1,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
9793-WECQC,1,0,0,0,23,1,0,1,0,1,0,0,1,1,0,0,3,95.3,2192.9,0,2191.9,95.34347826086957,2191.9,3,0,1,0,0,0,1,3,0,False,False,False,True,False,True,False
4291-HPAXL,1,0,0,1,1,1,0,2,0,0,0,0,0,0,0,0,3,19.85,19.85,0,19.85,19.85,19.85,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
8999-YPYBV,1,0,1,1,45,1,0,0,1,1,1,1,1,1,2,1,3,84.35,3858.05,0,3795.7499999999995,85.73444444444445,3795.7499999999995,6,0,0,1,0,0,0,1,0,False,False,False,True,True,False,False
1839-FBNFR,0,0,1,1,39,1,0,2,0,0,0,0,0,0,2,1,0,19.85,854.8,0,774.1500000000001,21.91794871794872,774.1500000000001,0,0,0,1,0,1,0,1,0,True,False,False,False,False,False,True
3164-AALRN,1,0,0,0,5,1,0,0,0,0,1,0,1,1,1,1,3,70.0,347.4,1,350.0,69.47999999999999,350.0,3,1,0,0,0,0,0,2,0,False,False,False,True,True,False,False
3071-MVJCD,1,0,1,1,72,1,1,0,1,1,1,1,1,0,2,0,0,82.3,5815.15,0,5925.599999999999,80.76597222222222,5925.599999999999,5,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
1697-BCSHV,0,0,1,1,58,1,1,0,0,1,0,0,1,0,0,1,0,66.8,3970.4,0,3874.3999999999996,68.45517241379311,3874.3999999999996,2,0,0,0,1,0,0,3,0,True,False,False,False,True,False,False
0562-KBDVM,0,0,0,0,70,0,0,0,1,1,1,1,0,0,2,1,0,44.6,3058.15,0,3122.0,43.68785714285715,3122.0,4,0,0,0,1,0,0,1,0,True,False,False,False,True,False,False
1131-SUEKT,1,0,1,1,61,1,0,1,0,1,0,1,1,1,1,1,0,98.45,6145.2,0,6005.45,100.74098360655738,6005.45,4,0,0,0,1,0,1,2,0,True,False,False,False,False,True,False
3717-OEAUQ,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,3,70.7,129.2,0,141.4,64.6,141.4,0,1,0,0,0,0,0,3,0,False,False,False,True,False,True,False
4538-WNTMJ,0,0,1,1,46,1,1,2,0,0,0,0,0,0,1,0,3,24.95,1165.9,0,1147.7,25.345652173913045,1147.7,0,0,0,1,0,1,0,2,0,False,False,False,True,False,False,True
3334-CTHOL,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,49.95,49.95,1,49.95,49.95,49.95,0,1,0,0,0,0,0,3,0,True,False,False,False,True,False,False
4704-ERYFC,0,0,1,0,22,1,0,1,0,0,0,0,0,0,0,1,2,69.25,1554.0,1,1523.5,70.63636363636364,1523.5,0,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
9432-RUVSL,0,0,0,0,48,1,0,1,1,0,1,1,1,1,2,1,1,102.5,4904.25,0,4920.0,102.171875,4920.0,5,0,0,1,0,0,1,1,0,False,True,False,False,False,True,False
8060-HIWJJ,1,0,0,0,64,1,1,0,0,1,1,1,1,1,2,0,1,86.55,5632.55,0,5539.2,88.00859375,5539.2,5,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
7684-XSZIY,1,0,1,1,72,1,1,2,0,0,0,0,0,0,2,0,0,24.3,1643.25,0,1749.6000000000001,22.822916666666668,1749.6000000000001,0,0,0,0,1,1,0,1,0,True,False,False,False,False,False,True
9089-UOWJG,0,0,1,1,12,1,0,0,0,0,1,0,1,0,0,1,1,58.35,740.55,0,700.2,61.7125,700.2,2,1,0,0,0,0,0,3,0,False,True,False,False,True,False,False
8621-MNIHH,0,1,1,0,34,1,1,1,0,1,1,0,0,1,0,1,2,94.25,3217.55,1,3204.5,94.63382352941177,3204.5,3,0,0,1,0,0,1,3,1,False,False,True,False,False,True,False
8039-ACLPL,0,0,1,1,72,1,0,0,1,1,1,0,0,1,2,0,1,68.75,4888.2,0,4950.0,67.89166666666667,4950.0,4,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
9885-AIBVB,1,0,1,0,29,1,1,1,0,1,1,0,0,0,0,1,2,85.8,2440.25,0,2488.2,84.14655172413794,2488.2,2,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
1934-MKPXS,1,0,1,1,33,1,0,2,0,0,0,0,0,0,1,0,1,20.1,620.55,0,663.3000000000001,18.804545454545455,663.3000000000001,0,0,0,1,0,1,0,2,0,False,True,False,False,False,False,True
2592-YKDIF,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,3,20.35,20.35,0,20.35,20.35,20.35,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
2272-JKMSI,0,0,1,1,62,1,1,1,0,1,1,1,1,1,1,1,2,110.8,6840.95,0,6869.599999999999,110.33790322580644,6869.599999999999,5,0,0,0,1,0,1,2,0,False,False,True,False,False,True,False
0471-LVHGK,1,0,1,0,41,1,1,0,0,0,1,0,1,1,1,1,2,73.0,3001.2,1,2993.0,73.19999999999999,2993.0,3,0,0,1,0,0,0,2,0,False,False,True,False,True,False,False
9518-RWHZL,0,0,0,0,64,1,1,1,0,0,1,0,1,1,1,1,1,100.05,6254.2,1,6403.2,97.721875,6403.2,3,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
8714-CTZJW,0,0,0,0,4,1,0,1,0,0,1,0,0,1,0,1,1,82.85,319.6,0,331.4,79.9,331.4,2,1,0,0,0,0,0,3,0,False,True,False,False,False,True,False
3569-EDBPQ,0,0,0,0,24,1,1,1,1,0,0,1,0,0,0,1,2,84.35,1938.05,0,2024.3999999999999,80.75208333333333,2024.3999999999999,2,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
3131-NWVFJ,0,0,1,1,14,1,0,2,0,0,0,0,0,0,1,0,3,19.55,294.5,0,273.7,21.035714285714285,273.7,0,0,1,0,0,1,0,2,0,False,False,False,True,False,False,True
7521-YXVZY,1,0,0,1,3,1,0,2,0,0,0,0,0,0,0,0,3,19.95,58.3,0,59.849999999999994,19.433333333333334,59.849999999999994,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
5419-CONWX,0,1,0,0,4,1,0,1,0,1,1,0,1,1,0,1,1,99.8,442.85,1,399.2,110.7125,399.2,4,1,0,0,0,0,1,3,0,False,True,False,False,False,True,False
6240-EURKS,0,0,0,1,18,0,0,0,0,0,0,0,0,1,0,1,2,35.0,553.0,1,630.0,30.72222222222222,630.0,1,0,1,0,0,1,0,3,0,False,False,True,False,True,False,False
2373-NTKOD,1,0,0,0,8,1,0,0,0,0,0,0,1,1,0,1,2,66.25,546.45,0,530.0,68.30625,530.0,2,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
1970-KKFWL,0,0,0,0,35,1,1,2,0,0,0,0,0,0,2,0,0,23.3,797.1,0,815.5,22.774285714285714,815.5,0,0,0,1,0,1,0,1,0,True,False,False,False,False,False,True
6960-HVYXR,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,76.0,76.0,1,76.0,76.0,76.0,0,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
9337-SRRNI,1,0,0,1,66,1,1,2,0,0,0,0,0,0,2,1,1,25.3,1673.8,0,1669.8,25.36060606060606,1669.8,0,0,0,0,1,1,0,1,0,False,True,False,False,False,False,True
0895-UADGO,1,0,0,1,8,0,0,0,1,0,0,1,0,1,2,1,3,44.55,343.45,0,356.4,42.93125,356.4,3,1,0,0,0,0,0,1,0,False,False,False,True,True,False,False
5678-VFNEQ,0,0,1,0,71,1,1,1,1,0,1,0,1,1,1,1,1,104.1,7412.25,0,7391.099999999999,104.39788732394366,7391.099999999999,4,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
5977-CKHON,0,0,1,1,43,1,1,1,0,0,1,0,0,1,0,1,0,92.55,4039.0,0,3979.65,93.93023255813954,3979.65,2,0,0,1,0,0,1,3,0,True,False,False,False,False,True,False
7024-OHCCK,0,1,0,0,2,1,1,1,0,0,0,0,1,1,0,1,2,93.85,170.85,1,187.7,85.425,187.7,2,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
2692-BUCFV,1,1,0,0,29,1,0,1,0,1,1,0,1,1,0,1,0,101.45,2948.6,0,2942.05,101.67586206896551,2942.05,4,0,0,1,0,0,1,3,0,True,False,False,False,False,True,False
7861-UVUFT,0,0,1,0,15,1,0,1,0,0,1,0,1,0,0,1,2,84.3,1308.4,1,1264.5,87.22666666666667,1264.5,2,0,1,0,0,0,0,3,0,False,False,True,False,False,True,False
1830-GGFNM,1,0,1,1,65,1,1,1,1,1,1,1,0,0,2,0,1,94.55,6078.75,0,6145.75,93.51923076923077,6145.75,4,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
5302-BDJNT,1,0,0,0,35,1,1,1,0,0,1,1,1,0,0,0,2,95.5,3418.2,0,3342.5,97.66285714285713,3342.5,3,0,0,1,0,0,1,3,0,False,False,True,False,False,True,False
5223-UZAVK,1,0,0,0,64,1,0,1,1,1,0,0,1,1,1,1,1,100.3,6603.8,0,6419.2,103.184375,6419.2,4,0,0,0,1,0,1,2,0,False,True,False,False,False,True,False
4859-ZSRDZ,0,0,1,1,58,0,0,0,0,0,1,1,1,1,2,1,1,55.5,3166.9,0,3219.0,54.601724137931036,3219.0,4,0,0,0,1,0,0,1,0,False,True,False,False,True,False,False
5651-WYIPH,0,1,0,0,18,1,0,0,0,1,0,0,0,0,0,1,1,49.85,865.75,0,897.3000000000001,48.09722222222222,897.3000000000001,1,0,1,0,0,0,0,3,0,False,True,False,False,True,False,False
9350-VLHMB,1,0,1,1,67,1,1,1,0,1,0,0,0,1,0,1,0,89.55,6373.1,0,5999.849999999999,95.12089552238807,5999.849999999999,2,0,0,0,1,0,0,3,0,True,False,False,False,False,True,False
3498-LZGQZ,1,0,1,1,63,1,0,2,0,0,0,0,0,0,2,1,3,19.15,1177.05,0,1206.4499999999998,18.683333333333334,1206.4499999999998,0,0,0,0,1,1,0,1,0,False,False,False,True,False,False,True
8785-CJSHH,0,0,1,0,60,1,1,1,0,1,0,0,1,1,0,1,2,99.8,5985.75,0,5988.0,99.7625,5988.0,3,0,0,0,1,0,1,3,0,False,False,True,False,False,True,False
5357-TZHPP,1,1,0,0,9,1,1,1,0,0,0,0,0,1,0,1,1,84.4,732.5,1,759.6,81.38888888888889,759.6,1,1,0,0,0,0,0,3,0,False,True,False,False,False,True,False
3870-SPZSI,0,0,1,1,70,1,1,1,1,1,1,1,1,1,2,1,1,113.05,7869.05,0,7913.5,112.415,7913.5,6,0,0,0,1,0,1,1,0,False,True,False,False,False,True,False
0680-DFNNY,1,0,1,0,15,1,1,1,0,0,1,0,1,1,0,1,2,101.1,1504.05,1,1516.5,100.27,1516.5,3,0,1,0,0,0,1,3,0,False,False,True,False,False,True,False
7560-QRBXH,0,0,0,1,48,1,0,2,0,0,0,0,0,0,1,0,3,19.95,936.7,0,957.5999999999999,19.514583333333334,957.5999999999999,0,0,0,1,0,1,0,2,0,False,False,False,True,False,False,True
7077-XJMET,1,0,1,0,12,1,0,0,0,0,1,1,1,1,0,1,2,74.15,741.4,0,889.8000000000001,61.78333333333333,889.8000000000001,4,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
8752-GHJFU,1,1,1,0,71,1,1,1,1,1,1,1,0,0,1,1,2,92.0,6585.2,0,6532.0,92.74929577464789,6532.0,4,0,0,0,1,0,1,2,1,False,False,True,False,False,True,False
6896-SRVYQ,1,1,0,0,44,1,0,1,0,0,1,0,0,0,0,0,2,73.85,3122.4,0,3249.3999999999996,70.96363636363637,3249.3999999999996,1,0,0,1,0,0,0,3,0,False,False,True,False,False,True,False
7767-UXAGJ,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,2,50.45,50.45,1,50.45,50.45,50.45,0,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
4652-ODEVH,1,0,1,1,45,1,1,2,0,0,0,0,0,0,2,0,3,24.45,1088.25,0,1100.25,24.183333333333334,1100.25,0,0,0,1,0,1,0,1,0,False,False,False,True,False,False,True
6510-UPNKS,0,0,0,0,23,1,1,2,0,0,0,0,0,0,1,0,1,24.8,615.35,0,570.4,26.754347826086956,570.4,0,0,1,0,0,1,0,2,0,False,True,False,False,False,False,True
6718-BDGHG,0,0,1,0,43,1,1,0,0,0,0,1,1,0,1,1,0,64.85,2908.2,0,2788.5499999999997,67.63255813953488,2788.5499999999997,2,0,0,1,0,0,0,2,0,True,False,False,False,True,False,False
9046-DQMTP,1,0,0,0,35,1,0,2,0,0,0,0,0,0,0,0,0,20.75,739.9,0,726.25,21.14,726.25,0,0,0,1,0,1,0,3,0,True,False,False,False,False,False,True
6439-LAJXL,1,0,1,0,9,1,0,0,1,1,0,1,1,0,0,1,3,68.95,593.85,0,620.5500000000001,65.98333333333333,620.5500000000001,4,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
1571-SAVHK,1,0,0,0,12,1,1,1,0,0,0,1,1,1,0,1,3,99.95,1132.75,1,1199.4,94.39583333333333,1199.4,3,1,0,0,0,0,1,3,0,False,False,False,True,False,True,False
9052-VKDUW,0,1,1,0,65,1,1,1,1,1,1,0,1,1,0,1,1,109.4,7227.45,0,7111.0,111.19153846153846,7111.0,5,0,0,0,1,0,1,3,1,False,True,False,False,False,True,False
9546-CQJSU,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,1,2,91.4,193.6,1,182.8,96.8,182.8,2,1,0,0,0,0,1,3,0,False,False,True,False,False,True,False
1666-JZPZT,1,0,0,0,27,1,1,0,0,0,0,0,0,0,0,0,3,49.0,1291.35,0,1323.0,47.827777777777776,1323.0,0,0,0,1,0,0,0,3,0,False,False,False,True,True,False,False
5777-KJIRB,0,0,0,0,40,1,0,0,0,0,1,0,0,0,1,1,3,50.25,2023.55,0,2010.0,50.58875,2010.0,1,0,0,1,0,0,0,2,0,False,False,False,True,True,False,False
0506-LVNGN,0,1,0,0,5,1,0,1,0,0,1,0,0,0,0,1,1,75.55,349.65,1,377.75,69.92999999999999,377.75,1,1,0,0,0,0,0,3,0,False,True,False,False,False,True,False
7677-SJJJK,1,0,1,1,8,1,0,2,0,0,0,0,0,0,1,0,1,19.9,153.95,0,159.2,19.24375,159.2,0,1,0,0,0,1,0,2,0,False,True,False,False,False,False,True
2480-EJWYP,0,1,1,0,58,1,1,1,0,1,0,0,1,1,1,1,0,97.8,5458.8,0,5672.4,94.11724137931034,5672.4,3,0,0,0,1,0,1,2,1,True,False,False,False,False,True,False
3253-HKOKL,0,0,1,1,52,1,0,1,1,0,1,0,1,1,1,0,2,100.3,5244.45,0,5215.599999999999,100.85480769230769,5215.599999999999,4,0,0,0,1,0,1,2,0,False,False,True,False,False,True,False
7055-HNEOJ,1,0,1,0,3,1,0,0,0,0,1,1,0,0,0,1,3,55.8,154.55,0,167.39999999999998,51.51666666666667,167.39999999999998,2,1,0,0,0,0,0,3,0,False,False,False,True,True,False,False
5514-YQENT,1,0,0,1,41,1,0,1,1,1,1,1,1,1,2,1,2,111.15,4507.15,0,4557.150000000001,109.93048780487804,4557.150000000001,6,0,0,1,0,0,1,1,0,False,False,True,False,False,True,False
3211-AAPKX,1,0,0,0,20,1,1,1,0,0,0,1,1,1,0,1,3,98.55,2031.95,0,1971.0,101.5975,1971.0,3,0,1,0,0,0,1,3,0,False,False,False,True,False,True,False
8445-DNBAE,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,2,50.05,50.05,0,50.05,50.05,50.05,0,1,0,0,0,0,0,3,0,False,False,True,False,True,False,False
2951-QOQTK,1,0,0,1,4,1,1,1,0,0,0,1,0,0,0,0,1,80.8,332.45,1,323.2,83.1125,323.2,1,1,0,0,0,0,0,3,0,False,True,False,False,False,True,False
2958-NHPPS,1,0,0,0,23,1,0,2,0,0,0,0,0,0,0,0,2,20.85,473.9,0,479.55,20.604347826086954,479.55,0,0,1,0,0,1,0,3,0,False,False,True,False,False,False,True
6806-YDEUL,0,1,0,0,6,1,0,2,0,0,0,0,0,0,0,0,0,19.5,106.8,0,117.0,17.8,117.0,0,1,0,0,0,1,0,3,0,True,False,False,False,False,False,True
1735-XMJVH,1,0,1,1,8,1,0,2,0,0,0,0,0,0,0,1,3,19.35,152.6,0,154.8,19.075,154.8,0,1,0,0,0,1,0,3,0,False,False,False,True,False,False,True
6890-PFRQX,1,0,0,0,18,1,1,0,1,0,1,0,1,0,0,0,3,69.5,1199.4,0,1251.0,66.63333333333334,1251.0,3,0,1,0,0,0,0,3,0,False,False,False,True,True,False,False
0222-CNVPT,1,1,0,0,52,0,0,0,1,0,0,0,1,1,0,1,1,48.8,2555.05,0,2537.6,49.135576923076925,2537.6,3,0,0,0,1,0,0,3,0,False,True,False,False,True,False,False
5899-OUVKV,1,0,0,0,31,1,0,1,0,1,0,0,1,1,0,1,2,94.5,2979.2,0,2929.5,96.1032258064516,2929.5,3,0,0,1,0,0,1,3,0,False,False,True,False,False,True,False
8681-ICONS,1,0,1,1,29,1,0,2,0,0,0,0,0,0,0,1,3,20.65,654.85,0,598.8499999999999,22.58103448275862,598.8499999999999,0,0,0,1,0,1,0,3,0,False,False,False,True,False,False,True
1621-YNCJH,0,0,1,0,36,1,1,1,1,1,1,1,0,1,2,1,1,106.05,3834.4,0,3817.7999999999997,106.51111111111112,3817.7999999999997,5,0,0,1,0,0,1,1,0,False,True,False,False,False,True,False
3473-XIIIT,0,0,1,0,16,1,1,1,0,1,0,0,1,1,0,1,2,100.0,1534.75,1,1600.0,95.921875,1600.0,3,0,1,0,0,0,1,3,0,False,False,True,False,False,True,False
6362-QHAFM,1,0,1,0,42,1,1,1,0,0,1,1,1,1,1,1,2,108.3,4586.15,0,4548.599999999999,109.19404761904761,4548.599999999999,4,0,0,1,0,0,1,2,0,False,False,True,False,False,True,False
7893-IXHRQ,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,20.55,20.55,1,20.55,20.55,20.55,0,1,0,0,0,1,0,3,0,False,False,True,False,False,False,True
3070-BDOQC,0,0,0,0,60,1,0,1,0,1,1,0,1,1,2,1,2,99.65,5941.05,0,5979.0,99.0175,5979.0,4,0,0,0,1,0,1,1,0,False,False,True,False,False,True,False
2952-QAYZF,1,0,0,0,5,1,1,1,0,1,1,0,0,0,0,1,2,85.3,424.15,1,426.5,84.83,426.5,2,1,0,0,0,0,0,3,0,False,False,True,False,False,True,False
